truck_id,date,gallons_filled,cost_per_gallon,odometer_reading,fuel_station_id
T-0031,2026-03-22,10.5,4.1,157284,FS-9175
T-0028,2026-03-31,55.0,3.34,32460,FS-9088
T-0018,2026-03-20,34.9,3.32,45704,FS-9019
T-0027,2026-03-17,53.0,4.16,192070,FS-8850
T-0008,2026-03-26,58.8,3.57,167728,FS-5415
T-0004,2026-04-04,54.5,4.73,267368,FS-8065
T-0035,2026-03-25,40.5,3.4,225329,FS-3813
T-0008,2026-03-23,61.7,3.65,27350,FS-2033
T-0026,2026-03-24,79.3,4.16,242570,FS-3443
T-0034,2026-03-28,19.9,4.54,209267,FS-3231
T-0020,2026-04-02,39.7,4.69,77139,FS-2239
T-0033,2026-04-04,28.5,3.84,18091,FS-3174
T-0017,2026-03-22,57.6,3.33,147529,FS-4139
T-0002,2026-03-31,67.9,4.15,108879,FS-4724
T-0049,2026-03-29,34.2,3.56,31967,FS-3231
T-0035,2026-03-21,37.8,4.23,142472,FS-7441
T-0019,2026-04-05,32.3,3.2,107149,FS-7027
T-0010,2026-03-25,74.9,4.28,19784,FS-6017
T-0018,2026-04-05,51.4,4.08,88022,FS-7692
T-0045,2026-04-04,30.3,4.27,29276,FS-2503
T-0028,2026-03-16,57.3,4.0,236806,FS-8844
T-0033,2026-04-05,59.0,3.43,121672,FS-1672
T-0037,2026-03-28,18.4,3.59,156592,FS-2373
T-0036,2026-03-23,61.4,4.11,177627,FS-8797
T-0003,2026-03-25,30.4,3.31,69420,FS-7805
T-0008,2026-03-16,48.2,3.81,228079,FS-1849
T-0002,2026-04-05,69.8,4.1,223368,FS-2033
T-0036,2026-04-05,68.0,4.35,83908,FS-3195
T-0030,2026-03-20,62.6,3.69,278451,FS-8158
T-0007,2026-03-25,34.2,4.48,213942,FS-6181
T-0021,2026-03-30,49.9,3.18,270756,FS-7027
T-0038,2026-03-23,77.0,4.41,291181,FS-6383
T-0014,2026-03-23,67.2,4.12,26485,FS-3014
T-0026,2026-03-20,33.5,4.26,173485,FS-1307
T-0028,2026-03-20,60.2,4.12,164635,FS-5203
T-0005,2026-03-19,35.6,4.47,107964,FS-6535
T-0015,2026-03-26,21.9,4.12,252630,FS-7563
T-0047,2026-03-17,17.8,3.55,22256,FS-4139
T-0011,2026-03-31,60.5,3.21,49651,FS-2359
T-0007,2026-03-24,61.1,4.11,295283,FS-5203
T-0028,2026-03-24,32.1,4.78,228477,FS-1330
T-0010,2026-03-29,14.9,3.75,213806,FS-8065
T-0041,2026-03-23,11.7,4.29,274302,FS-3174
T-0027,2026-03-31,57.0,4.14,210603,FS-3195
T-0031,2026-03-15,50.3,3.78,170076,FS-3016
T-0017,2026-03-28,66.6,3.84,90293,FS-3231
T-0015,2026-03-18,27.6,3.56,177579,FS-6017
T-0031,2026-03-21,46.0,4.83,295314,FS-2359
T-0044,2026-04-01,55.5,3.96,85502,FS-5613
T-0034,2026-03-22,23.7,4.04,168989,FS-6465
T-0024,2026-04-03,15.3,4.41,214497,FS-6482
T-0021,2026-03-28,48.9,4.27,124590,FS-3520
T-0034,2026-03-29,47.3,4.4,160975,FS-8550
T-0049,2026-03-30,35.8,4.02,82557,FS-2939
T-0003,2026-03-24,20.9,4.78,80674,FS-8844
T-0027,2026-04-05,35.7,3.21,151410,FS-7027
T-0040,2026-03-30,12.9,4.64,112333,FS-3016
T-0027,2026-03-17,25.7,3.29,240708,FS-8158
T-0044,2026-03-16,54.0,4.05,92575,FS-9234
T-0002,2026-03-28,77.1,3.18,125331,FS-2939
T-0002,2026-03-17,34.8,3.8,71994,FS-2503
T-0021,2026-04-01,22.2,4.75,46715,FS-7018
T-0042,2026-03-24,27.8,4.64,71101,FS-2503
T-0030,2026-03-21,65.4,3.18,143583,FS-8969
T-0013,2026-03-31,20.0,3.85,135520,FS-6181
T-0004,2026-03-25,24.0,3.17,167726,FS-3174
T-0005,2026-03-16,66.6,4.32,74487,FS-1307
T-0007,2026-03-27,25.9,3.53,206130,FS-9419
T-0044,2026-04-05,79.1,3.26,54116,FS-1892
T-0047,2026-03-23,69.6,3.49,149659,FS-2503
T-0034,2026-03-27,50.3,3.19,52043,FS-2373
T-0003,2026-03-18,73.8,3.24,48356,FS-7500
T-0026,2026-03-22,51.4,3.37,87831,FS-9670
T-0004,2026-03-21,50.3,4.58,110635,FS-1683
T-0019,2026-03-18,25.5,4.45,18964,FS-9337
T-0040,2026-04-02,43.0,3.83,105080,FS-2939
T-0039,2026-03-23,14.0,3.25,163070,FS-3813
T-0040,2026-04-03,28.4,3.59,129982,FS-5415
T-0007,2026-03-24,79.0,3.62,30272,FS-3520
T-0039,2026-03-21,49.0,4.16,75749,FS-1330
T-0028,2026-03-30,77.0,4.2,280998,FS-1849
T-0035,2026-03-27,24.1,4.44,20101,FS-2841
T-0033,2026-03-28,75.1,3.71,90091,FS-1582
T-0023,2026-04-05,58.4,3.22,273439,FS-6017
T-0028,2026-03-17,15.6,4.62,163159,FS-1330
T-0033,2026-03-16,78.0,3.36,167465,FS-1175
T-0033,2026-04-02,59.9,4.41,135776,FS-1330
T-0036,2026-04-02,20.1,4.33,181501,FS-7563
T-0003,2026-04-02,62.0,3.23,67744,FS-1307
T-0027,2026-03-19,69.8,3.45,194355,FS-2239
T-0010,2026-04-05,51.8,3.37,81524,FS-8850
T-0024,2026-04-02,78.6,3.82,132672,FS-7196
T-0043,2026-03-25,21.5,4.59,156150,FS-8170
T-0033,2026-03-15,66.6,3.73,31601,FS-6318
T-0045,2026-04-05,31.7,4.61,240760,FS-1175
T-0049,2026-03-28,45.1,3.36,268199,FS-4733
T-0022,2026-03-29,50.1,4.19,90272,FS-7636
T-0038,2026-03-26,41.8,4.26,291733,FS-4139
T-0046,2026-03-27,43.1,3.31,262140,FS-7225
T-0043,2026-03-20,47.5,4.72,91790,FS-1764
T-0009,2026-03-26,61.9,3.26,155412,FS-5608
T-0015,2026-03-22,37.2,4.66,185774,FS-7692
T-0005,2026-03-24,35.1,4.75,56166,FS-1683
T-0007,2026-03-20,69.3,3.95,248587,FS-6546
T-0037,2026-03-24,48.6,3.18,90143,FS-3113
T-0010,2026-03-20,46.5,4.43,97595,FS-1307
T-0029,2026-04-05,77.3,3.57,52800,FS-8850
T-0038,2026-04-01,28.6,4.2,272786,FS-2845
T-0041,2026-03-19,25.2,4.78,295706,FS-6383
T-0019,2026-03-16,34.5,3.16,154726,FS-9361
T-0017,2026-04-05,52.6,3.85,82175,FS-3016
T-0038,2026-04-02,18.9,4.21,163466,FS-9754
T-0026,2026-04-04,37.5,4.16,277662,FS-7500
T-0006,2026-04-05,40.9,4.53,187548,FS-8844
T-0020,2026-03-28,30.4,4.24,53534,FS-6482
T-0032,2026-04-04,16.1,3.85,228809,FS-2939
T-0025,2026-03-16,78.8,3.38,47733,FS-3016
T-0042,2026-03-20,49.2,4.74,114136,FS-8065
T-0039,2026-04-02,62.6,4.24,82944,FS-5602
T-0046,2026-03-31,72.9,4.72,111026,FS-9337
T-0022,2026-03-17,73.5,4.57,243203,FS-1946
T-0011,2026-03-23,69.6,4.75,85720,FS-5648
T-0050,2026-04-04,68.0,3.64,191849,FS-7441
T-0010,2026-03-15,25.4,3.57,110338,FS-3845
T-0014,2026-03-28,46.3,4.57,81999,FS-6465
T-0035,2026-03-23,28.4,3.26,225738,FS-7441
T-0017,2026-04-04,62.0,4.44,187774,FS-6278
T-0019,2026-03-31,77.3,3.43,192331,FS-9457
T-0038,2026-03-19,63.0,4.19,87555,FS-9088
T-0003,2026-03-19,54.2,3.27,266309,FS-1683
T-0028,2026-04-02,73.8,4.64,187534,FS-3657
T-0049,2026-04-05,28.8,3.81,26131,FS-3380
T-0039,2026-03-31,30.9,3.55,50230,FS-1175
T-0036,2026-03-30,16.7,3.49,171942,FS-5415
T-0018,2026-03-30,72.7,3.28,53718,FS-6383
T-0015,2026-03-25,23.9,4.25,75457,FS-2373
T-0049,2026-03-15,58.4,4.65,124480,FS-1342
T-0035,2026-03-16,34.0,3.51,139277,FS-9519
T-0021,2026-03-27,17.9,3.39,209966,FS-4427
T-0017,2026-03-29,61.0,4.12,177307,FS-1764
T-0018,2026-03-30,26.5,4.1,97918,FS-2503
T-0050,2026-04-02,10.1,3.26,106444,FS-6278
T-0028,2026-03-31,47.2,4.0,283546,FS-1946
T-0032,2026-03-27,27.9,4.73,123261,FS-3380
T-0018,2026-03-29,35.4,3.7,183222,FS-1946
T-0024,2026-03-23,55.8,4.58,122281,FS-6383
T-0032,2026-03-22,66.9,3.83,127840,FS-7047
T-0044,2026-03-29,25.1,3.64,204280,FS-3231
T-0034,2026-04-04,50.1,3.27,213159,FS-2359
T-0023,2026-03-18,32.8,3.59,20931,FS-3380
T-0026,2026-04-01,14.3,3.4,150749,FS-4427
T-0022,2026-03-18,69.5,4.01,124422,FS-7707
T-0032,2026-03-17,33.7,4.55,19479,FS-8850
T-0040,2026-03-31,54.5,4.14,91740,FS-6181
T-0021,2026-03-22,66.3,3.67,234809,FS-1240
T-0039,2026-03-23,14.5,4.24,260900,FS-8797
T-0013,2026-03-15,68.4,3.4,177253,FS-9361
T-0049,2026-03-26,43.6,4.23,279605,FS-8158
T-0010,2026-03-26,22.8,4.75,159824,FS-8844
T-0032,2026-03-27,72.1,3.47,58627,FS-8844
T-0024,2026-03-28,53.4,4.31,244650,FS-7225
T-0007,2026-03-22,40.9,3.99,249390,FS-3195
T-0008,2026-03-16,16.1,3.81,261303,FS-6181
T-0030,2026-04-05,27.3,3.22,71430,FS-7563
T-0033,2026-03-26,51.6,4.83,55210,FS-3443
T-0049,2026-03-21,71.5,3.2,218020,FS-1394
T-0050,2026-04-03,78.1,3.48,216502,FS-5613
T-0036,2026-03-30,50.9,3.4,24956,FS-1342
T-0046,2026-04-02,49.2,4.21,164879,FS-9062
T-0014,2026-04-05,55.7,3.38,173197,FS-4139
T-0041,2026-03-20,64.1,4.32,73391,FS-9088
T-0011,2026-03-25,28.8,4.83,199278,FS-2239
T-0026,2026-03-17,65.0,4.13,207943,FS-1764
T-0003,2026-03-28,33.9,4.69,189898,FS-5277
T-0009,2026-03-27,43.1,3.55,245620,FS-3174
T-0029,2026-03-28,40.5,3.81,211499,FS-5613
T-0019,2026-03-29,16.7,3.29,202256,FS-7692
T-0030,2026-03-16,65.6,3.14,46302,FS-8170
T-0049,2026-03-27,72.9,3.51,280182,FS-6318
T-0031,2026-03-20,41.0,3.17,88536,FS-6181
T-0035,2026-03-23,56.5,3.95,297150,FS-3014
T-0026,2026-03-23,52.7,3.55,200630,FS-6181
T-0013,2026-03-26,71.5,4.83,221763,FS-9361
T-0043,2026-03-31,27.7,4.19,275366,FS-8170
T-0009,2026-03-28,79.9,4.28,198277,FS-1029
T-0001,2026-03-31,54.5,3.42,77829,FS-7636
T-0003,2026-03-17,44.0,4.31,266736,FS-7707
T-0009,2026-03-15,15.1,3.8,254746,FS-2033
T-0050,2026-03-22,21.1,3.76,281525,FS-9019
T-0049,2026-03-28,77.3,3.73,220851,FS-3016
T-0008,2026-04-03,38.4,4.25,251033,FS-7692
T-0009,2026-03-26,34.9,4.09,226578,FS-8550
T-0007,2026-03-23,66.3,3.32,140950,FS-2939
T-0006,2026-03-18,56.0,3.24,83917,FS-7027
T-0008,2026-03-23,72.5,4.79,71752,FS-6465
T-0040,2026-03-29,33.1,3.94,116285,FS-2373
T-0047,2026-03-19,35.9,4.55,256275,FS-2503
T-0035,2026-04-02,41.4,3.41,251876,FS-1582
T-0006,2026-03-20,77.0,3.12,298273,FS-3113
T-0046,2026-03-28,30.5,3.43,155236,FS-7500
T-0021,2026-03-18,40.5,4.1,78612,FS-3231
T-0004,2026-03-17,34.7,3.64,128945,FS-6370
T-0004,2026-03-22,30.7,3.33,154337,FS-7225
T-0027,2026-03-21,37.5,4.54,275034,FS-7225
T-0026,2026-03-21,27.9,3.3,193395,FS-1240
T-0046,2026-04-05,70.9,4.24,79324,FS-9337
T-0023,2026-04-01,62.9,3.84,200289,FS-7225
T-0036,2026-03-18,39.0,4.51,17681,FS-6370
T-0014,2026-03-15,22.6,3.49,93440,FS-7027
T-0044,2026-04-04,76.3,3.63,292322,FS-2033
T-0044,2026-04-01,39.1,3.78,135167,FS-1342
T-0010,2026-03-26,74.7,4.8,297435,FS-6482
T-0011,2026-03-20,38.9,4.19,172197,FS-6181
T-0030,2026-03-29,68.7,4.65,101503,FS-2373
T-0041,2026-03-24,49.7,3.89,102059,FS-9385
T-0005,2026-03-27,40.6,3.78,232054,FS-2033
T-0034,2026-03-25,26.6,4.63,53025,FS-4643
T-0034,2026-03-16,11.1,4.05,285209,FS-6535
T-0041,2026-03-27,14.5,3.98,37361,FS-8158
T-0022,2026-03-16,27.6,3.22,248029,FS-6318
T-0016,2026-03-31,77.3,3.4,77974,FS-9134
T-0015,2026-03-26,13.9,4.58,105428,FS-3657
T-0019,2026-04-03,24.2,3.88,211771,FS-3231
T-0042,2026-03-25,20.1,4.82,205249,FS-8170
T-0022,2026-03-26,18.7,3.4,230139,FS-7707
T-0048,2026-03-25,22.6,4.54,137477,FS-1672
T-0024,2026-03-18,44.7,4.08,252726,FS-4724
T-0047,2026-03-30,58.3,4.02,252145,FS-5314
T-0018,2026-03-24,61.0,4.18,140662,FS-1672
T-0027,2026-04-03,47.7,4.56,51319,FS-3113
T-0025,2026-03-19,23.3,3.17,271507,FS-3380
T-0035,2026-03-30,40.0,3.94,124181,FS-4427
T-0019,2026-04-02,37.4,4.31,194040,FS-5613
T-0010,2026-04-01,51.2,3.42,207592,FS-9385
T-0003,2026-04-01,34.2,3.44,45767,FS-8797
T-0048,2026-03-17,20.7,3.95,120710,FS-5424
T-0019,2026-03-27,30.6,3.59,31453,FS-9175
T-0001,2026-03-25,18.0,3.82,123471,FS-6465
T-0019,2026-04-02,67.9,4.22,294144,FS-1582
T-0001,2026-03-27,10.5,4.63,294109,FS-4857
T-0050,2026-04-03,36.2,3.5,107751,FS-1303
T-0009,2026-03-20,43.3,4.2,255018,FS-7707
T-0023,2026-03-15,18.9,4.63,220398,FS-7805
T-0043,2026-03-18,47.8,4.28,130166,FS-4427
T-0046,2026-03-15,54.5,3.27,37411,FS-1764
T-0046,2026-03-15,50.9,4.4,112582,FS-2841
T-0003,2026-03-24,68.3,3.35,136337,FS-3014
T-0050,2026-04-03,59.0,4.17,193659,FS-7047
T-0034,2026-03-18,44.9,4.43,174428,FS-3443
T-0006,2026-03-24,29.9,3.1,206488,FS-1307
T-0010,2026-03-20,49.8,4.41,282980,FS-8850
T-0001,2026-04-01,35.8,4.51,236155,FS-5424
T-0006,2026-03-15,47.4,4.59,234923,FS-5648
T-0011,2026-03-26,20.7,3.75,219215,FS-9457
T-0018,2026-03-16,27.0,4.75,170451,FS-8158
T-0044,2026-04-04,61.7,3.57,96087,FS-9088
T-0005,2026-03-19,76.1,3.24,253602,FS-7805
T-0004,2026-03-26,51.0,3.89,166969,FS-9062
T-0032,2026-04-02,41.2,4.76,23823,FS-1764
T-0044,2026-03-21,34.5,4.74,118195,FS-9519
T-0023,2026-03-31,50.2,3.68,160351,FS-5613
T-0020,2026-03-29,47.3,3.66,123308,FS-3016
T-0035,2026-04-01,30.0,3.72,24887,FS-7018
T-0035,2026-03-27,36.7,3.66,244355,FS-1946
T-0030,2026-03-27,36.9,4.0,187987,FS-3174
T-0049,2026-03-17,62.8,3.89,119626,FS-9361
T-0016,2026-04-02,41.7,4.7,288370,FS-1764
T-0021,2026-03-15,63.6,3.15,86559,FS-1683
T-0043,2026-03-22,47.7,4.21,258892,FS-6546
T-0029,2026-03-18,38.3,4.73,288096,FS-7805
T-0002,2026-03-17,72.8,4.14,35339,FS-6465
T-0021,2026-04-03,31.2,4.25,18987,FS-6370
T-0016,2026-03-20,22.8,4.17,134736,FS-4427
T-0048,2026-03-19,63.0,3.42,62949,FS-7500
T-0040,2026-04-04,16.1,3.58,270440,FS-8550
T-0033,2026-03-24,10.4,4.73,182831,FS-4724
T-0017,2026-03-15,76.3,4.63,130178,FS-6482
T-0027,2026-03-15,58.3,3.97,48989,FS-9519
T-0033,2026-03-21,57.8,3.97,232378,FS-2033
T-0012,2026-03-23,52.6,3.53,102822,FS-2845
T-0010,2026-04-01,37.1,3.67,280080,FS-9419
T-0002,2026-03-26,78.1,4.54,108084,FS-8065
T-0038,2026-03-20,71.3,4.6,238381,FS-4427
T-0045,2026-03-15,16.8,4.65,276460,FS-1307
T-0023,2026-03-17,56.7,3.74,238060,FS-3813
T-0033,2026-03-24,44.5,4.74,193113,FS-1683
T-0043,2026-03-21,68.1,3.97,201431,FS-4427
T-0007,2026-03-26,22.3,4.33,298566,FS-9134
T-0036,2026-03-20,35.6,3.58,187845,FS-3813
T-0024,2026-03-24,51.0,4.19,20483,FS-1029
T-0014,2026-03-20,64.5,3.95,213238,FS-6383
T-0033,2026-04-01,56.1,3.26,237543,FS-1892
T-0030,2026-03-24,13.1,3.65,284342,FS-7805
T-0008,2026-03-24,70.5,3.86,250818,FS-1582
T-0050,2026-03-26,12.6,4.43,259937,FS-4427
T-0036,2026-03-31,44.8,4.22,170767,FS-8550
T-0038,2026-03-30,27.6,3.28,203611,FS-7225
T-0046,2026-03-18,61.7,3.35,30043,FS-6546
T-0021,2026-04-04,37.1,3.75,38236,FS-9519
T-0024,2026-04-01,22.0,3.28,54298,FS-6318
T-0034,2026-04-01,57.6,3.34,276904,FS-6383
T-0041,2026-03-26,46.3,4.79,29578,FS-9088
T-0043,2026-04-03,11.0,4.06,167324,FS-2033
T-0009,2026-03-19,57.0,3.33,274258,FS-1307
T-0019,2026-03-25,28.3,4.05,156234,FS-1849
T-0046,2026-04-02,62.8,4.38,268563,FS-1672
T-0029,2026-03-20,75.3,3.25,135067,FS-9670
T-0014,2026-03-31,44.9,4.17,223755,FS-1394
T-0043,2026-03-29,29.4,4.67,197168,FS-7047
T-0019,2026-03-24,21.8,4.28,95227,FS-9062
T-0028,2026-03-24,78.8,4.78,147249,FS-2359
T-0014,2026-04-04,65.0,3.48,212913,FS-1683
T-0033,2026-03-30,73.8,3.81,263126,FS-3657
T-0026,2026-03-31,44.2,3.6,160839,FS-1892
T-0037,2026-03-30,20.9,4.67,114442,FS-1764
T-0049,2026-03-31,12.3,4.09,16650,FS-8797
T-0038,2026-04-02,73.6,3.42,253075,FS-9175
T-0007,2026-03-26,62.9,4.69,83066,FS-1849
T-0049,2026-03-17,16.2,3.43,118193,FS-5195
T-0050,2026-03-22,71.6,4.55,137599,FS-5648
T-0013,2026-03-23,57.2,3.11,131665,FS-4297
T-0044,2026-04-02,72.7,4.6,164498,FS-5648
T-0020,2026-03-18,72.1,4.12,88482,FS-9670
T-0044,2026-03-22,75.3,3.65,264607,FS-1303
T-0029,2026-03-18,28.0,3.31,47110,FS-9019
T-0043,2026-03-28,61.6,4.63,150480,FS-7441
T-0020,2026-03-27,12.8,4.65,260962,FS-6278
T-0030,2026-04-04,25.5,3.87,187616,FS-2845
T-0011,2026-03-16,72.4,3.79,279582,FS-4857
T-0016,2026-03-25,44.3,3.84,207251,FS-8571
T-0003,2026-03-20,16.1,4.2,235927,FS-3231
T-0045,2026-03-16,56.0,3.53,180188,FS-1946
T-0036,2026-03-31,57.1,4.65,96091,FS-6181
T-0008,2026-03-26,58.4,4.81,297500,FS-3443
T-0003,2026-03-29,71.5,3.66,65415,FS-9361
T-0005,2026-03-30,56.4,3.51,75348,FS-6017
T-0026,2026-04-04,15.9,3.74,134434,FS-8550
T-0041,2026-03-18,72.2,3.35,176586,FS-5424
T-0009,2026-04-05,50.8,3.21,65553,FS-9337
T-0042,2026-03-21,27.4,4.45,280484,FS-1330
T-0024,2026-03-27,52.1,3.98,244980,FS-1307
T-0043,2026-04-02,41.1,4.52,268921,FS-3657
T-0015,2026-03-22,71.6,4.14,117313,FS-7805
T-0004,2026-03-18,27.0,3.91,284990,FS-8797
T-0017,2026-03-27,76.2,4.41,228586,FS-5648
T-0039,2026-03-24,63.7,3.58,273578,FS-4427
T-0012,2026-03-19,19.4,4.24,51799,FS-2373
T-0027,2026-03-28,42.9,4.3,206217,FS-7563
T-0031,2026-03-31,33.0,4.16,129922,FS-6017
T-0006,2026-04-03,25.5,4.19,270139,FS-5314
T-0043,2026-03-23,76.6,3.92,20043,FS-5277
T-0007,2026-03-24,44.7,3.69,269242,FS-1394
T-0040,2026-03-16,12.6,3.9,48671,FS-1029
T-0019,2026-03-17,79.1,3.31,229780,FS-4297
T-0030,2026-04-02,16.3,4.61,92045,FS-4643
T-0028,2026-03-23,61.3,3.31,72217,FS-3016
T-0023,2026-04-05,13.3,3.88,83156,FS-6370
T-0014,2026-03-16,23.5,3.93,37642,FS-1849
T-0010,2026-03-24,20.4,4.03,193457,FS-4724
T-0044,2026-03-30,17.9,3.3,67790,FS-1307
T-0041,2026-03-21,41.7,4.62,50402,FS-7500
T-0022,2026-03-26,19.1,4.58,220632,FS-7196
T-0012,2026-03-23,29.3,3.23,59354,FS-9419
T-0001,2026-03-21,70.7,4.38,38423,FS-8065
T-0007,2026-04-01,71.0,3.23,34481,FS-6546
T-0043,2026-03-30,15.7,3.31,84615,FS-3657
T-0033,2026-04-05,70.0,3.67,144822,FS-1683
T-0034,2026-03-16,64.0,3.85,67271,FS-6482
T-0038,2026-03-15,72.4,3.88,190950,FS-1175
T-0048,2026-03-20,16.8,4.71,255332,FS-9519
T-0019,2026-03-27,67.1,3.13,173009,FS-7047
T-0035,2026-03-16,46.6,3.44,140551,FS-3813
T-0035,2026-03-15,21.6,4.3,256114,FS-8969
T-0009,2026-03-24,64.3,4.14,264562,FS-3195
T-0034,2026-03-28,49.5,4.36,57191,FS-7805
T-0009,2026-04-01,39.5,4.83,113065,FS-7027
T-0049,2026-03-28,36.6,3.82,96912,FS-7225
T-0010,2026-03-15,30.7,3.75,140612,FS-6546
T-0019,2026-03-23,53.9,4.3,40153,FS-2033
T-0045,2026-03-19,52.4,3.9,298998,FS-2841
T-0027,2026-03-22,45.3,4.37,216490,FS-2373
T-0025,2026-03-24,37.4,4.39,239762,FS-3813
T-0050,2026-04-03,46.8,3.45,65856,FS-3813
T-0014,2026-03-29,51.1,4.02,169245,FS-6535
T-0026,2026-03-27,62.9,3.97,269026,FS-8571
T-0027,2026-03-22,15.7,4.21,228612,FS-4427
T-0038,2026-03-30,37.1,3.48,104928,FS-5648
T-0035,2026-03-27,33.4,4.45,116435,FS-9385
T-0047,2026-04-01,36.3,4.73,41632,FS-9134
T-0004,2026-03-23,19.5,4.37,211105,FS-1764
T-0005,2026-03-20,68.0,3.25,26415,FS-4139
T-0050,2026-03-29,43.6,4.79,177592,FS-7707
T-0040,2026-04-03,17.2,4.1,28380,FS-6318
T-0042,2026-03-30,23.2,4.06,232018,FS-3014
T-0042,2026-04-01,26.6,4.56,29501,FS-6370
T-0037,2026-03-17,15.0,4.11,65104,FS-8850
T-0029,2026-04-04,67.9,4.09,207601,FS-3231
T-0009,2026-03-22,71.6,3.84,234345,FS-9670
T-0018,2026-03-24,44.2,4.5,277883,FS-1892
T-0014,2026-03-21,65.7,4.34,96916,FS-4139
T-0019,2026-03-21,62.3,4.11,180436,FS-6017
T-0029,2026-04-03,77.6,4.63,59691,FS-6278
T-0034,2026-03-26,55.3,3.64,196258,FS-7196
T-0015,2026-03-27,75.4,3.52,31143,FS-9419
T-0009,2026-03-22,64.9,3.61,144723,FS-9134
T-0049,2026-03-22,21.2,3.18,233357,FS-7707
T-0022,2026-04-02,72.1,4.43,16559,FS-3380
T-0038,2026-03-16,51.4,4.65,167504,FS-7018
T-0004,2026-03-21,26.9,4.64,128914,FS-3174
T-0048,2026-03-19,77.3,3.85,85894,FS-5195
T-0018,2026-04-05,77.3,3.36,227418,FS-7047
T-0012,2026-03-30,17.5,3.93,49975,FS-8571
T-0006,2026-03-20,61.6,3.47,181776,FS-8158
T-0003,2026-03-15,68.3,3.78,284858,FS-3016
T-0002,2026-03-24,58.4,3.1,131417,FS-4733
T-0043,2026-03-21,21.9,4.85,153596,FS-1330
T-0025,2026-03-26,33.2,4.43,89959,FS-9754
T-0006,2026-03-30,45.0,3.6,62081,FS-2939
T-0048,2026-04-02,61.4,4.62,174595,FS-6318
T-0040,2026-03-21,26.0,3.74,61019,FS-3657
T-0042,2026-03-20,22.2,4.59,54922,FS-9361
T-0026,2026-04-02,40.2,3.58,76484,FS-6370
T-0001,2026-03-19,27.5,4.41,58933,FS-3016
T-0029,2026-03-26,35.2,3.48,146021,FS-9088
T-0030,2026-04-05,51.2,4.78,69904,FS-5203
T-0038,2026-03-27,55.0,4.28,23436,FS-8065
T-0037,2026-04-05,16.7,4.73,265759,FS-7027
T-0016,2026-03-20,67.1,4.19,249776,FS-5608
T-0042,2026-04-04,59.4,4.13,195523,FS-7636
T-0024,2026-04-03,74.9,3.85,148041,FS-4139
T-0030,2026-03-21,45.7,3.97,57524,FS-9361
T-0012,2026-03-16,19.8,4.63,117276,FS-6370
T-0031,2026-03-21,72.0,4.08,135757,FS-9670
T-0010,2026-03-21,68.0,3.14,98548,FS-5314
T-0021,2026-03-24,22.1,3.3,26485,FS-5415
T-0023,2026-04-04,67.6,4.72,47841,FS-8850
T-0032,2026-03-27,71.2,3.13,163999,FS-9754
T-0002,2026-03-17,77.8,4.12,146372,FS-8571
T-0018,2026-04-05,48.2,3.6,290839,FS-3813
T-0007,2026-03-15,78.2,4.7,15295,FS-2033
T-0043,2026-03-21,64.2,3.17,159079,FS-6535
T-0007,2026-03-29,49.6,4.03,248456,FS-9234
T-0039,2026-03-29,36.3,3.23,230924,FS-9175
T-0040,2026-04-04,76.7,3.17,296825,FS-8797
T-0002,2026-04-02,10.4,3.66,257397,FS-4733
T-0048,2026-03-26,49.0,3.65,290269,FS-5277
T-0043,2026-04-03,27.0,4.73,223389,FS-2989
T-0016,2026-04-02,10.1,4.37,91414,FS-4427
T-0023,2026-03-23,49.3,4.34,220035,FS-1672
T-0027,2026-03-25,33.3,3.72,295368,FS-2503
T-0011,2026-03-26,73.0,4.01,190052,FS-8065
T-0033,2026-03-28,31.1,3.52,154988,FS-1946
T-0025,2026-03-22,73.8,4.62,22213,FS-7707
T-0012,2026-03-20,48.1,4.43,205984,FS-7636
T-0020,2026-03-21,21.3,3.41,68061,FS-1946
T-0013,2026-03-23,60.8,4.31,197930,FS-7047
T-0037,2026-03-31,34.8,4.41,253804,FS-1892
T-0012,2026-03-18,43.8,4.12,47163,FS-1672
T-0044,2026-03-18,56.9,4.01,197550,FS-5277
T-0032,2026-03-29,70.3,4.03,138285,FS-1672
T-0010,2026-03-27,63.9,4.64,39727,FS-2373
T-0023,2026-03-20,43.8,3.78,135470,FS-6318
T-0017,2026-03-19,61.6,3.81,148501,FS-1892
T-0001,2026-03-24,69.3,3.87,245896,FS-4724
T-0020,2026-04-02,71.9,4.71,71606,FS-5424
T-0048,2026-03-15,17.9,4.83,264219,FS-5277
T-0044,2026-03-23,32.4,3.98,285893,FS-6017
T-0001,2026-03-22,32.1,4.32,76185,FS-7563
T-0022,2026-04-02,46.1,4.48,114453,FS-1582
T-0005,2026-03-30,28.8,4.67,189916,FS-4733
T-0036,2026-04-04,66.9,3.18,195521,FS-9670
T-0027,2026-04-02,23.2,4.72,224359,FS-3813
T-0030,2026-03-25,67.3,3.25,223770,FS-5602
T-0046,2026-03-24,15.0,4.04,249752,FS-5314
T-0003,2026-03-31,34.9,3.27,107085,FS-5602
T-0037,2026-04-02,32.8,4.06,208296,FS-3113
T-0034,2026-03-23,37.0,4.12,35617,FS-7225
T-0022,2026-04-01,52.4,3.31,277890,FS-6535
T-0030,2026-03-23,33.5,4.67,56216,FS-8065
T-0030,2026-03-30,50.1,4.56,40396,FS-5608
T-0028,2026-04-02,49.6,3.53,52344,FS-4427
